order_id,payment_sequential,payment_type,installments,payment_value,payment_status
uvOmfmTB1xad,1,credit_card,10,264.98,paid
VghWHe6nHT5T,1,credit_card,9,174.45,paid
TFcivNSfYKWF,1,wallet,1,28.08,paid
Bd5cyNvZcVuY,1,credit_card,2,254.46,paid
FHFGN0tNXDPr,1,wallet,1,12.97,paid
hLgFqkiF0y0F,1,credit_card,7,227.61,paid
FBj0hJoVdOvP,1,credit_card,1,325.58,paid
qbL5pHl2jrEn,1,credit_card,1,74.51,paid
NXmzwZzZAhkT,1,wallet,1,41.78,paid
cmbiHs6l0MnP,1,credit_card,4,383.12,paid
iewC4OuaYdaL,1,wallet,1,228.18,paid
G1jsuqQfHGn8,1,credit_card,1,140.52,paid
faOiKWhOWVwR,1,credit_card,6,555.09,paid
tSCsbHKkccD7,1,credit_card,10,58.79,paid
1vozY58aaDip,1,credit_card,3,378.09,paid
6JaBwIm7FJok,1,credit_card,7,43.79,paid
lGGfWeiufRfj,1,credit_card,6,379.11,paid
c8qu7W3X7Wo4,1,wallet,1,5.09,paid
aBSsyI78W2Xu,1,credit_card,2,227.74,paid
HrZysiWHuOxl,1,credit_card,3,819.32,paid
Pt6ywA9t3GNx,1,credit_card,1,469.89,paid
CN9HQWwryAx2,1,credit_card,2,369.69,paid
8e7cPi9JH998,1,wallet,1,940.65,unpaid
dtDwZkL1GmAP,1,credit_card,1,1843.85,paid
XKzRTxCsTw0U,1,credit_card,4,122.23,paid
bMlS5v5OThPq,1,credit_card,3,598.17,paid
IBliaAKY32ha,1,credit_card,8,183.61,paid
sgHotZvDUsM1,1,credit_card,6,129.0,paid
i8JdcWvIQveu,1,wallet,1,1.87,paid
TAFer7budTL8,1,wallet,1,238.16,paid
xp8B7g7ALjHy,1,wallet,1,181.05,paid
v0ZP9Mqvmeig,2,voucher,1,127.26,paid
D0QJ5F81jhqz,1,credit_card,1,15.86,paid
h0Mp2HMtzG9F,1,wallet,1,214.48,paid
GJKohis1LZbv,1,credit_card,4,139.59,paid
npuP2C6k7D5K,1,credit_card,1,251.16,paid
vx7kTQjmZAcn,1,credit_card,4,39.1,paid
Jo8GKW8gLDRj,3,voucher,1,289.95,paid
Wu77SbAhh4V6,1,credit_card,4,214.13,paid
RBrSHvJ9yxGD,1,wallet,1,88.1,paid
X80xOg4NdHkB,1,voucher,1,142.21,paid
Oi6E1XLBVYGo,1,wallet,1,403.62,paid
PqPMqiU1WtJB,1,credit_card,1,231.76,paid
KQ22aYETwoG1,1,credit_card,1,32.78,paid
m2zi31LIF0H5,1,credit_card,3,629.27,paid
Xnxddm8cUDn8,1,credit_card,7,1.67,paid
m4SO8XG1MlWF,1,wallet,1,47.96,paid
owJPiGiDItBP,1,credit_card,1,84.79,paid
qFByaCdPxwcS,1,wallet,1,410.0,paid
CClRjnDwvVwh,1,credit_card,2,120.51,paid
YykLNr2wlbzi,1,credit_card,5,723.2,paid
VoAfVqjhM1Jy,1,credit_card,6,229.14,paid
81QF7cIsnId4,1,wallet,1,63.56,paid
gmb3AHQL7dgk,1,wallet,1,245.82,paid
XxjCZ4JyhqwA,1,credit_card,3,298.4,paid
mVazQ09ILBfI,1,credit_card,1,152.27,paid
kPSidtecApHb,1,credit_card,5,46.18,paid
3aj3g9ZthiBz,1,wallet,1,52.96,paid
g7wnEJLlGLZ3,1,credit_card,8,422.25,paid
bFPyDdiX2mnX,1,credit_card,1,93.02,paid
1g07yr1uDv4v,1,credit_card,1,721.74,paid
KdX1QWQZVUbm,1,credit_card,1,322.19,paid
tEztTA4BmJ0n,1,credit_card,1,205.88,paid
X7WiacTQ097Z,1,credit_card,1,213.11,paid
s4EFt1rHsbtA,1,credit_card,6,131.43,paid
6FnChfAz8ih8,1,wallet,1,82.35,paid
T1LQI7R0j6Ys,1,wallet,1,217.63,paid
6tLWwooeGsuF,1,credit_card,3,209.51,paid
tyStdyw7TPr5,1,voucher,1,756.83,paid
a0NXI1WSHWtS,1,credit_card,1,18.0,paid
9mQBF4dl6KOc,1,credit_card,10,317.4,paid
SofniodVu05s,1,credit_card,2,65.44,paid
e5BFoUV4IZe3,1,credit_card,8,68.18,paid
0bR3iunG7kz8,1,credit_card,2,78.43,paid
oJR1PZ0HQ8yA,2,voucher,1,25.58,paid
PkvQDRaJBxQ0,1,credit_card,1,207.86,paid
XqP72NYx4kSu,1,wallet,1,243.62,paid
mrbRVP1ryyxg,1,credit_card,1,531.73,paid
NPRAHBhSFwYC,1,credit_card,1,117.8,paid
hnqNnh3kxqG8,1,credit_card,2,206.1,paid
sOl2OGfGchZz,1,wallet,1,161.01,paid
ifXuTaaNZaZD,1,credit_card,10,367.22,paid
DnVsqXGZDiFf,1,credit_card,2,352.76,paid
AvwCydszegl0,1,credit_card,2,74.07,paid
af1gxzt8EVta,1,credit_card,1,1275.39,paid
qZdbNndTPLtm,1,wallet,1,438.52,paid
bJFzGApz0BOI,1,wallet,1,370.1,paid
2mb4i9Egbs76,1,credit_card,1,200.92,paid
alb2CvDCeCLp,1,credit_card,1,60.24,paid
mE04imJuVfoT,1,credit_card,1,71.63,paid
xtdKjVXOxALU,1,credit_card,2,160.17,paid
3lqg20nYAnMB,1,credit_card,1,721.74,paid
WJfkBcBaNBpQ,1,credit_card,1,38.3,paid
txM5IbmdB7EZ,1,credit_card,10,137.72,paid
cqWJzukvj0iT,1,credit_card,10,57.35,paid
g6LDpjnU0Scu,1,credit_card,1,162.92,paid
vbA9OPFmWpV3,1,wallet,1,55.0,paid
7qyk87suRLNm,1,wallet,1,21.36,paid
giPzvd7zVqe0,1,credit_card,4,109.36,paid
443wN99R22rP,1,credit_card,1,202.38,paid
HWl2Wb8ViyeN,1,credit_card,2,38.47,paid
vzyfUVe0XLs2,1,wallet,1,78.35,paid
9NI93eAj2qAN,1,credit_card,2,335.47,paid
rqAEh6IjyxqQ,1,credit_card,5,71.68,paid
71oj3Q0quO4j,1,credit_card,5,157.51,paid
SabBZ8QdDWOc,1,credit_card,1,50.9,paid
59i1SbpZhdfX,1,credit_card,3,296.86,paid
WQ292xGIGs9c,1,wallet,1,330.06,paid
drm7YI5K0rJ7,1,credit_card,8,64.43,paid
GCWUWYP8HBtM,1,credit_card,3,372.06,paid
W59mlUcinyy4,1,credit_card,3,573.56,paid
kYkzMYiVdX4V,1,credit_card,1,79.05,paid
tu3gnqmM5Uto,1,credit_card,3,286.17,paid
E2V8Ap88pV3I,1,credit_card,8,33.65,paid
FFRvm4i2nnin,1,credit_card,3,68.06,paid
JWLNBdd5cGBF,1,credit_card,2,109.76,paid
RkcscFMoHqiQ,1,credit_card,5,143.89,paid
5TBL4xFnWIu3,1,credit_card,4,511.76,paid
NPXVy6BamRQt,1,credit_card,4,164.21,paid
eLYSOUIUJoPT,1,wallet,1,147.84,paid
5ih3J0zk606u,1,wallet,1,224.7,paid
v2wMjDXmFiU1,1,wallet,1,6.42,paid
TZ662sS759uI,1,credit_card,5,822.04,paid
bUxOeERxlYxe,1,wallet,1,243.71,paid
pKTg1xg13OQD,1,credit_card,1,72.95,paid
Q2neVxNbQVKM,4,voucher,1,4.59,paid
25F6TfTK6PzB,1,credit_card,1,328.5,paid
eogVqVd3URGW,1,wallet,1,813.62,paid
sTUs9c3TV0rK,1,credit_card,1,203.0,paid
qpQBkCThpgON,1,wallet,1,60.55,paid
iDoURkpP8HWy,1,credit_card,1,135.2,paid
EZbwl6pf1bLO,1,credit_card,4,33.65,paid
VKXHeyRybQlA,1,credit_card,2,173.65,paid
1popJkcycPRO,1,credit_card,10,86.46,paid
20Zxl2iX2COb,1,credit_card,10,162.62,paid
DxTB4R3hy7AH,1,credit_card,6,248.85,paid
4Wve8VSZDIT0,1,wallet,1,28.26,paid
Kqa9XZyVvmiC,1,credit_card,3,141.06,paid
8Tzuvr5r2o67,1,credit_card,2,116.74,paid
SEu4W928N2HU,1,wallet,1,53.22,paid
hWyqQfgRm8xS,1,credit_card,2,11.0,paid
lu0Pu8BNNU1Q,1,credit_card,3,206.22,paid
1TyZYb3lm8Om,1,credit_card,6,157.97,paid
Kx7M1dYpcTjy,1,credit_card,3,44.64,paid
1EBe4vptdKy1,1,credit_card,15,429.19,paid
uquAli26M6kD,1,credit_card,1,386.76,paid
ibIfogUozJIF,1,credit_card,2,256.29,paid
tccxCUa1DZiX,1,credit_card,2,320.04,paid
7UWj7dkXkezX,1,wallet,1,110.2,paid
Ats6rgyZNpn6,1,credit_card,3,56.37,paid
nSH8pEO149Ef,1,wallet,1,95.25,paid
MVfIkMUDk1RP,1,credit_card,6,56.09,paid
DPYoUG1U9XOZ,1,credit_card,8,140.41,paid
JuY1dCH73ek7,1,credit_card,1,0.49,paid
TpABQgEE3zhG,1,credit_card,1,438.22,paid
FHXuMZ0Hwa9h,1,credit_card,9,534.1,paid
WcDPj9z0y8hY,1,credit_card,3,445.5,paid
anRjSAHaUKQ2,1,credit_card,1,97.98,paid
ud74nIrWvjpL,1,credit_card,2,293.98,paid
fD0IaOm3lKnL,1,credit_card,6,2017.08,paid
6EgT7BgjPnKS,1,credit_card,1,1260.76,paid
vZZgYEwb04Mj,1,credit_card,5,27.49,paid
TiwDTcFXp3qA,1,credit_card,1,118.55,paid
xJx2ao3p8jJs,1,credit_card,1,216.26,paid
Yi4q6GSmF2nj,1,credit_card,2,193.03,paid
If0vIOOKICXv,1,credit_card,3,311.35,paid
BD9RQxSTo912,1,credit_card,3,187.18,paid
HpV13D4NQL0j,1,credit_card,7,174.52,paid
EJrMKBr1t1M6,1,credit_card,2,12.99,paid
2Ndx61DHZDjp,1,credit_card,1,156.45,paid
1wfkZt3cg26G,1,credit_card,10,156.19,paid
4OXdKfcjZlM0,1,credit_card,5,73.18,paid
1fMcJWzF6yVw,1,credit_card,1,76.34,paid
abHVcut60qxm,1,credit_card,1,55.87,paid
D3o4VQ5vw588,1,credit_card,1,505.88,paid
jXIv4ClFOILH,1,credit_card,1,237.62,paid
8DZsJogmYo2s,1,credit_card,5,121.93,paid
07EbNaWMiwM2,1,credit_card,3,294.3,paid
7jvwE7iIp0MK,1,credit_card,4,499.69,paid
9ywwTmyPpXUz,1,credit_card,4,230.75,paid
voavsDck46pL,1,credit_card,8,191.11,paid
PhhSlOx2qIAj,1,credit_card,1,132.63,paid
8mflqyte0Ujd,1,wallet,1,327.01,paid
U8XiANlkiiIB,1,credit_card,1,121.59,paid
d8jhQyqn3tcC,1,wallet,1,175.34,paid
9oGogopXFzqC,1,wallet,1,314.71,paid
IECwuGpct50n,1,credit_card,2,18.59,paid
Zy38G5omT5Mb,1,wallet,1,57.43,paid
2xpLDz8Iyc7n,1,wallet,1,387.24,paid
Q6m9JZMu98aS,1,credit_card,1,245.57,paid
5yBUk35LcV3z,1,wallet,1,18.15,paid
2UEgVrSYh6j0,1,credit_card,1,145.45,paid
LlXTLK4XOBNd,1,credit_card,2,73.55,paid
TA0JCtengUsq,1,credit_card,3,146.4,paid
fj8bS2lL19jL,1,credit_card,8,203.98,paid
kvjfSytGKUJZ,1,credit_card,1,357.75,paid
wlbebniEWuRF,2,voucher,1,1843.85,paid
pRMwNllumony,1,credit_card,3,97.19,paid
rTlUjDOvRRZc,1,credit_card,4,117.1,paid
4AR5vdccHmbS,2,voucher,1,33.48,paid
EjBoLsKPW0BZ,1,credit_card,2,397.13,paid
Gk3Hqo4m9vpG,1,credit_card,3,302.95,paid
N6g9x9W8FddB,1,credit_card,1,751.28,paid
C3YIveNWfGMQ,1,wallet,1,106.87,paid
LDAidKCfiFoJ,1,credit_card,2,314.41,paid
bifWyKS6NExs,1,credit_card,2,288.53,paid
ZtfrjUXov00U,1,credit_card,3,151.27,paid
vg1wXxVnbFv5,1,credit_card,6,149.35,paid
j9B5dXD2YJrr,1,wallet,1,47.31,paid
iEOfUJMQoGvx,1,credit_card,1,719.65,paid
gXWWYVcXd7NB,1,credit_card,2,957.6,paid
FpKPsUuBSpUC,1,credit_card,1,381.32,paid
jO12VCJ41dRS,1,credit_card,8,267.4,paid
WABKtcqtYvtd,1,credit_card,7,196.9,paid
e2w6cofOUOC6,1,debit_card,1,12.97,paid
y7OHjmdW0Tc4,1,debit_card,1,140.7,paid
ZQi2prtH3sC8,1,credit_card,10,228.57,paid
j9HjjmoeQoLD,1,credit_card,1,118.55,paid
CMGvQQLXNMxf,1,credit_card,9,242.22,paid
263nFwAJKo6V,1,credit_card,1,31.0,paid
KQnV0qffsPF6,1,credit_card,4,466.95,paid
F4vdk1rjhe9A,1,credit_card,10,408.18,paid
MXcVWBdltBt0,1,credit_card,1,77.61,paid
2bEQQEKQcr7F,1,credit_card,1,257.95,paid
TswFXUQcmBq0,1,credit_card,2,188.94,paid
7gN0UV36OreX,1,wallet,1,183.56,paid
pZDE1G5kUrAc,1,wallet,1,357.81,paid
Ot8PioBNFvRW,1,credit_card,7,67.95,paid
dl6odMsb2Duz,1,credit_card,4,146.95,paid
8vh8XFcHxPf6,1,credit_card,4,145.41,paid
Wn4nAyA7wFdj,1,wallet,1,194.61,paid
oMXdQuGV8cjK,1,credit_card,5,96.6,paid
SldprMuFaqLm,1,credit_card,10,221.18,paid
TXJiGuv6UHbt,1,credit_card,1,208.57,paid
syCGUIy3a2ye,1,wallet,1,179.51,paid
KHBTsq1H6ZjB,1,credit_card,3,1159.65,paid
oXmqYrAfAgRx,1,credit_card,6,50.08,paid
t2VH9OFhzobM,1,credit_card,5,267.99,paid
9HLtnRzG4QuE,1,credit_card,4,310.3,paid
0ZXhIUtEOswo,1,credit_card,8,59.93,paid
RsWPSO8tAvSl,1,credit_card,10,499.4,paid
Y0AnbWJ3RrLB,1,credit_card,1,70.59,paid
krm4W0KjSF6r,1,credit_card,5,141.54,paid
f4Ks7Mm4K1pz,1,credit_card,1,165.25,paid
XYD0CcVO8m6y,1,wallet,1,159.57,paid
XhQMp7giUpk7,1,credit_card,2,15.2,paid
l7CqROIPvtsD,1,wallet,1,180.61,paid
WM87Pr7STp8f,1,credit_card,2,217.87,paid
HOxoYpw70ku3,1,credit_card,1,194.51,paid
VXpNeNYTNLrC,1,wallet,1,257.67,paid
m0o0lgrVsJGl,2,voucher,1,73.08,paid
kz4S9H77Fx78,1,credit_card,5,449.01,paid
mPSBkMGITUsm,1,credit_card,1,468.63,paid
rh2RJhQpQ1Y0,1,credit_card,2,277.3,paid
zqYaLg8O63ze,1,credit_card,2,3076.13,paid
oQ2msUsR0SOt,1,wallet,1,176.69,paid
djPeE6MoFbBo,1,credit_card,2,56.87,paid
UFsMXL6G7QOM,1,credit_card,6,67.44,paid
aT7X0LWnfV9L,1,credit_card,2,486.95,paid
RpLonXRDAPvz,1,credit_card,1,99.29,paid
1GSzMOB60E6A,1,wallet,1,182.18,paid
eRT2GyJ9ixfq,1,credit_card,7,159.81,paid
3roTJxNyTdrP,1,wallet,1,521.46,paid
SEHQkhTO88WG,2,credit_card,4,102.27,paid
zAfoaDHr6DsC,1,credit_card,2,27.38,paid
hITk5dFCPT44,1,credit_card,1,301.62,paid
ApMycp4QRaKq,1,credit_card,6,304.35,paid
BLdth3huYEGE,1,credit_card,2,235.31,paid
OKs5WT2Wd8Yd,1,voucher,1,57.88,paid
ku9FosMJedZB,1,wallet,1,196.68,paid
V1mbiLK3TwuA,1,voucher,1,846.72,paid
0qXWUNDnK0zD,1,credit_card,1,76.36,paid
KZFRi4WEC195,1,credit_card,6,54.05,paid
K2lHtMgKLtY3,1,wallet,1,108.74,paid
Ya8IhOO8Wbvc,1,credit_card,1,412.16,paid
2oQvfT8iOtZA,1,wallet,1,126.72,paid
ZSBRYAYD1cjF,1,credit_card,1,76.5,paid
dRLB0XZZkHSM,1,credit_card,1,96.08,paid
G78wr6r74n4C,1,credit_card,1,637.49,paid
f6269PzAi0nd,1,credit_card,5,311.57,paid
HoIKz8yPPt72,1,wallet,1,230.06,paid
kLC4Kw2j47Zf,1,credit_card,5,818.89,paid
vC9D6eXNeMv7,1,credit_card,1,264.3,paid
p0PAGtdXYsMd,1,credit_card,2,345.98,paid
73GmXIKlgb6e,3,voucher,1,33.48,paid
ep12mYm6Z1SI,1,credit_card,5,89.24,paid
5LceG3Db2HXu,1,debit_card,1,566.41,paid
Bgj7IiGnqCmT,1,credit_card,1,194.51,paid
Q4tBz0cmfuUd,1,credit_card,1,359.56,paid
plSzsLSwyfqH,1,wallet,1,386.76,paid
1xXP4PSrvInF,1,voucher,1,324.15,paid
JwUCWVaxbf5v,1,credit_card,2,583.63,paid
qwwLf72okiAp,1,credit_card,10,24.67,paid
1wDnMt5xwZic,1,wallet,1,991.55,paid
6iQCzSwZfalV,1,credit_card,1,164.56,paid
Rr3n9D0gJHOp,1,credit_card,10,323.7,paid
U2eDYcuOnujC,1,credit_card,4,279.54,paid
LOtd3TCCO8Is,1,credit_card,1,216.05,paid
GY3BdcYKoBqe,1,credit_card,1,243.85,paid
KtuzgLbeXpW8,1,wallet,1,137.66,paid
1tBZnAc0vx63,1,credit_card,3,121.1,paid
wtUIqnqcM5xE,1,credit_card,1,1325.44,paid
SUShBjlAXapZ,1,credit_card,3,263.18,paid
ndALmt2UqCM4,1,credit_card,1,27.38,paid
Js2vukPhOxoW,1,credit_card,4,160.53,paid
L6LNWiOz0xNh,1,credit_card,1,161.68,paid
MAcSKo2JWmOt,1,credit_card,2,44.99,paid
0HM193V8XllA,1,credit_card,1,876.24,paid
d3veOMzTdGXY,1,credit_card,1,244.06,paid
LWLcYwB1vQts,1,credit_card,1,1603.08,paid
ZcFZ7nnva1gV,1,credit_card,1,190.87,paid
8Tf3glGEP79b,1,credit_card,4,623.48,paid
BpmO6FgMkMUa,1,credit_card,2,328.45,paid
QXM6y8Dk71F0,1,wallet,1,726.71,paid
uPGsrcAeaHhp,1,credit_card,4,243.2,paid
Hh85q8SzI6kb,1,credit_card,1,94.49,paid
D3zFSGgdJ6fd,1,wallet,1,36.01,paid
KCx9USTMoLCN,1,credit_card,3,97.55,paid
YhvBs6ihOB7K,1,credit_card,4,76.72,paid
6vJ7kPhMWkeC,1,wallet,1,189.54,paid
oFanyHpxQFL1,1,wallet,1,170.43,paid
8mk4QC7mHGcX,1,credit_card,2,52.56,paid
TBSyjRdkEs8g,1,credit_card,10,102.93,paid
bZ9zibJjnGBE,1,credit_card,4,63.05,paid
G9gpNgNMx7Ti,1,credit_card,1,450.42,paid
pmdI7rQLDwtc,1,credit_card,6,229.14,paid
lHlFoTSRRm7Q,1,wallet,1,665.87,paid
Iwr1KCfcL446,1,credit_card,8,170.69,paid
x4KTnGerOghz,1,credit_card,1,266.92,paid
yYoSyqDj9qKu,1,credit_card,24,84.13,paid
ml0cfOUKGgVa,1,credit_card,1,35.94,paid
Dqm2dHJkscTE,1,credit_card,4,13.83,paid
cd8dM1OYHJh9,1,wallet,1,277.82,paid
LHQpIkzrjjVy,1,credit_card,10,33.96,paid
Ot9lhb63jskb,1,credit_card,1,52.18,paid
88RgE9q1JN33,1,credit_card,3,167.12,paid
kmOm7ds46h14,1,credit_card,1,1.49,paid
nuSxagA4FX5j,1,wallet,1,397.82,paid
WOv2SqhJUZf3,1,credit_card,3,142.96,paid
JZ2QEU4gbp4l,1,credit_card,2,320.07,paid
kRXZXiG81IPz,1,wallet,1,67.9,paid
Trlj09H5AUbK,1,credit_card,8,542.81,paid
TLbKxayGTC7W,1,credit_card,2,222.02,paid
c8gKiO5DGHGJ,1,credit_card,1,145.48,paid
IyZgdDVuziBV,1,credit_card,1,428.08,paid
MySHfqitkofF,1,credit_card,1,66.32,paid
Nco3B4eKJ2i7,1,voucher,1,255.97,paid
xgm97dICl5W5,1,credit_card,2,126.29,paid
sM0rfOPsXZb8,1,credit_card,2,344.74,paid
GVHDMV7UHrah,2,voucher,1,148.39,paid
jVCb0DgDzSDb,1,wallet,1,481.24,unpaid
rRfq0tKYYlIf,1,credit_card,2,64.3,paid
Qq9T73g2eknD,1,wallet,1,281.73,paid
k7nECN4bFoZa,1,credit_card,2,84.74,paid
sQS9nLUnG4gu,1,credit_card,1,378.09,paid
wFbtaBlBCXGG,1,credit_card,5,141.72,paid
rxK2EraUNzrQ,1,credit_card,3,327.3,paid
7FL1vMwhAHvp,1,wallet,1,182.7,paid
ZJjPuyYUsodI,1,credit_card,5,209.27,paid
7343RyTvKl3Y,1,credit_card,2,349.78,paid
nsW9sFqNZ4Sp,1,wallet,1,158.38,paid
c5pbXIjXOiJX,1,wallet,1,125.8,paid
YhrRi7g50iIa,1,credit_card,1,41.99,paid
AqDVbKPoNOcg,1,credit_card,3,68.99,paid
eDjREkVb7GYa,1,credit_card,4,1233.42,paid
m30D16RvAFvD,1,credit_card,5,47.88,paid
rQfCMUrXWZRZ,1,credit_card,2,46.4,paid
HNE04N384mZc,1,credit_card,3,43.9,paid
12wHCPC9nETW,1,credit_card,1,374.59,paid
GiwWEEL4Z1mb,1,credit_card,2,126.62,paid
fA3leFff4R3h,1,wallet,1,178.67,paid
5IuAbbYXQUGY,1,credit_card,1,18.51,paid
OwaSA2B7A9qA,1,credit_card,3,195.11,paid
LJFzSunVsGTl,1,debit_card,1,265.98,paid
zJVdSZn8sAaG,1,wallet,1,154.22,paid
sK1Pr0bWrCdB,1,credit_card,5,274.88,paid
Eoa2jDGjKu1P,1,debit_card,1,193.06,paid
iNpvgiU30i6Q,1,credit_card,1,530.47,paid
ysoJLSQ61pt3,1,credit_card,8,232.19,paid
xoVvHuHbpw6b,1,wallet,1,164.88,paid
qnkbdTHNwolh,1,credit_card,3,126.07,paid
F4u4f13HhcUg,2,voucher,1,1843.85,paid
nLnTsARfuAeH,1,credit_card,1,128.01,paid
kxe6JHlfuwHJ,1,credit_card,5,129.32,paid
PxW0ksJEEGrZ,1,credit_card,1,32.67,paid
XkHnh8KwnbPO,3,voucher,1,2.03,paid
vgxAmebMThZX,1,credit_card,3,287.89,paid
kEsdqdoH6Ymm,1,credit_card,4,310.98,paid
xusNiBgv1M6T,1,wallet,1,171.16,paid
lYys5X5aykag,1,credit_card,4,283.91,paid
CW3n4iOkoSK0,1,credit_card,5,112.76,paid
V0mVQJoMSoiV,1,credit_card,5,84.27,paid
8DG7Bo6W7Ton,1,credit_card,3,262.28,paid
ZAx1MOeyccAO,1,credit_card,6,153.28,paid
XWK16gIUQLs2,1,credit_card,1,277.0,paid
lfBbpLBJaOXz,1,voucher,1,50.44,paid
956uNV9vTcUl,1,credit_card,4,125.27,paid
d7NYNfJ3rklS,1,wallet,1,336.06,paid
3klBY8yeE44D,1,credit_card,6,305.0,paid
6CPTyaaBZ3q4,1,credit_card,2,466.97,paid
PEFUdKvb3vRY,1,wallet,1,115.2,paid
2i2NTyqSkIEr,1,credit_card,1,143.34,paid
H12Dp0XXGeRf,1,credit_card,2,801.11,paid
5B5FWRzCV9o7,1,credit_card,2,698.63,paid
FMH2N74I9IU8,1,credit_card,1,187.66,paid
nzGhWXgE7IuR,1,credit_card,5,55.72,paid
lKbMWyt3oSH3,1,credit_card,1,28.75,paid
ONFl6Yyum3MB,1,debit_card,1,90.44,paid
wPVasGbK4Ruh,1,credit_card,1,477.98,paid
q94Ac5hRThY2,1,credit_card,3,26.42,paid
KA39tdCPkza8,2,voucher,1,148.03,paid
ruJxLks3H1cp,1,credit_card,10,81.2,paid
JmwntdH1LSXz,1,wallet,1,84.79,paid
pXfPsdJUBaj9,1,credit_card,4,198.44,paid
cngi8YC7i5E4,1,credit_card,10,153.26,paid
KSqXvFIT6YPT,1,credit_card,1,422.2,paid
nUyt8JYj5QBf,3,voucher,1,240.4,paid
5RYvkNOfc2fk,1,wallet,1,297.64,paid
LArIp0dku3nk,1,credit_card,9,25.74,paid
k9DqXlJkN3jn,1,credit_card,4,158.34,paid
T1Wir3wWzKHI,1,credit_card,4,156.83,paid
wyJxKWMNPwrm,1,credit_card,5,373.37,paid
exP9oxSPTwrw,1,wallet,1,1215.42,paid
fmqrqu0BAFhT,1,credit_card,3,93.06,paid
JxNEK0iND3Jx,1,wallet,1,1462.65,paid
hKJISoy5C4V6,1,credit_card,1,57.42,paid
KWsBEVuCpo4t,1,wallet,1,211.24,paid
6iX4vWIAW4Q8,1,wallet,1,114.58,paid
wGzu6dKA13Hq,1,credit_card,5,979.91,paid
L9C0bZAU010L,1,credit_card,1,170.98,paid
mq3hN9mnZrRQ,1,credit_card,10,325.1,paid
ej7vKSeTFYFZ,1,credit_card,1,208.26,paid
LnjE8gJNkDfy,1,credit_card,3,127.28,paid
4E2RLglvQy7l,1,credit_card,1,299.89,paid
S8IT1d9ijY3e,1,credit_card,2,186.56,paid
ZLnQd9K3DNx8,1,credit_card,1,540.79,paid
cBnbzhJToV5Q,1,credit_card,4,64.83,paid
VYNQBBj5Z88G,1,credit_card,3,15.71,paid
M1QunsKjpBrk,1,wallet,1,235.32,paid
IuVJxrrJUm15,1,credit_card,2,76.12,paid
HcqbLsZPxhU5,1,credit_card,8,106.22,paid
wnPHBUxJ3ik8,1,credit_card,8,208.87,paid
MEoZHxKkj7iQ,1,wallet,1,52.67,paid
Zk1S9Hu8xEBZ,1,credit_card,1,144.9,paid
ZdSPnCbg3LR1,1,credit_card,4,113.29,paid
dEokK6uf202Z,1,credit_card,7,27.88,paid
ugSxRqtdL0dL,1,credit_card,6,70.42,paid
TPcA5vW5mG0d,1,credit_card,3,161.95,paid
yvw6IitkUrjo,1,credit_card,8,71.85,paid
7pjBmYrfAkJK,1,credit_card,1,26.79,paid
F9Bq23TxuNFn,1,credit_card,5,110.21,paid
tIQf7WL99Fmy,1,credit_card,1,139.1,paid
f6oIULXpS049,1,credit_card,1,28.87,paid
hsGc8aFSH3j2,1,credit_card,3,403.05,paid
rgybtHfCEgeS,2,voucher,1,33.48,paid
zmJyiyLNMhJH,1,credit_card,6,84.75,paid
JNoENanHOmi6,1,credit_card,4,172.04,paid
KnBXekxcZqWr,1,credit_card,4,351.0,paid
IUPAUVwWiafi,1,credit_card,4,104.59,paid
meLeGwkMS6Ih,1,credit_card,1,48.77,paid
bdIetkDU8vhZ,1,credit_card,5,160.21,paid
bjdCxjEOzDg6,1,wallet,1,119.42,paid
Agr7xedWUaRQ,1,credit_card,2,218.67,paid
qT7CBid2ry6e,1,credit_card,1,158.48,paid
AfI405cd3ffD,1,debit_card,1,169.39,paid
2UA1dDasScMg,1,debit_card,1,31.33,paid
ECaDV7b67Jxl,2,voucher,1,381.0,paid
1wNeH2zXT3Dn,1,credit_card,2,252.03,paid
bXR2OSjtBon0,1,credit_card,4,192.28,paid
k0qMF44JXLPl,1,credit_card,2,43.73,paid
J7FCJ8zSdon8,1,credit_card,4,30.48,paid
479cbc2fhH5L,1,wallet,1,418.9,paid
tjq4zkSYAxub,1,credit_card,2,194.96,paid
3Rl09Uo8QEBi,1,credit_card,6,33.57,paid
hhdX7M6eUyie,1,credit_card,2,50.82,paid
bFinhIT3lTHP,1,credit_card,8,140.41,paid
SJdjG45TLpkm,1,wallet,1,176.88,paid
pLPXl6NlNZB5,1,wallet,1,63.04,paid
BeABYsMPwpoQ,1,credit_card,5,96.34,paid
LNVlqwCWiWCx,1,credit_card,5,25.14,paid
Ndk51TOo73LL,1,credit_card,8,72.64,paid
JnWleP8WJnjs,1,credit_card,1,267.51,paid
OwqJAX0HKsrY,1,credit_card,10,57.06,paid
behNjzSnvw5s,1,credit_card,2,238.25,paid
PTdzJ2HFpSDP,1,credit_card,1,637.49,paid
ZsbuVoqWX8V1,1,voucher,1,185.2,paid
TZIjYQumgFVs,1,credit_card,2,18.23,paid
fNuApjSmnjqJ,1,credit_card,4,1130.03,paid
vlZlXVIKx265,1,credit_card,8,168.75,paid
O3TyW7MEdBZR,1,wallet,1,167.02,paid
Xl6dTCkMOfOP,1,wallet,1,261.29,paid
NWK4NmqRQXqD,1,credit_card,7,121.88,paid
7hW7eRipD6gv,1,credit_card,1,1298.1,paid
